,created_at,id,user id,full_text,localidad,retweet_count,favorite_count,clasification,tidy_text,user_name
2635,07/11/2020 05:36,1.32e+18,1.31264e+18,"@CarlosLoret @SSalud_mx Cómo refiere la canción del Buki: A dónde vamos a parar? Lo malo es que la frase: ""Primero los pobres"" son los primeros en morir. Cómo dijo Loret. Ni hablar, vamos bien? Lopez Obrador?",,0,0,1.0,@carlosloret @ssalud_mx refiere cancion buki: vamos parar malo frase: primero pobres primeros morir. dijo loret. hablar vamos bien lopez obrador,
2636,08/11/2020 00:43,1.33e+18,1.30125e+18,"@ZenTraderMx AMLO está actuando según su mejor interés: si EE.UU. no le alcahuetea delirios populistas, seguramente vendrá una etapa plagada de confrontaciones con el gobierno de Biden. 

A veces confundimos o damos por hecho que los intereses del presidente son los mismos que los de México.",,0,0,0.0,@zentradermx amlo actuando segun mejor interes: si ee.uu. alcahuetea delirios populistas seguramente vendra etapa plagada confrontaciones gobierno biden. veces confundimos damos hecho intereses presidente mismos mexico.,
2637,08/11/2020 00:43,1.33e+18,229968451.0,"@MaihenH tengo entendido que la corte suprema ratifica y el congreso juramenta, el presidente de México es prudente.",Venezuela...,0,0,1.0,@maihenh entendido corte suprema ratifica congreso juramenta presidente mexico prudente.,
2638,08/11/2020 00:43,1.33e+18,28940885.0,"🤷🏾‍♂️
AMLO se niega a felicitar a Joe Biden https://t.co/5P4aYTeCeW",México,0,0,1.0,🤷🏾‍♂️ amlo niega felicitar joe biden https://t.co/5p4aytecew,
2639,08/11/2020 00:43,1.33e+18,1.16838e+18,@soygoyopuma @tumbaburross AMLO Esta en Tabasco y quedaste como estupida 🤣🤣🤣,"Puebla, México",0,0,3.0,@soygoyopuma @tumbaburross amlo tabasco quedaste estupida 🤣🤣🤣,
2640,08/11/2020 00:43,1.33e+18,585979805.0,"@spectatorindex @jcsosazpurua , hasta AMLO ha sido más inteligente y prudente. 👆",,0,0,1.0,@spectatorindex @jcsosazpurua amlo sido mas inteligente prudente. 👆,
2641,08/11/2020 00:43,1.33e+18,99343721.0,"@yolyabreuh Asi de mal estamos que AMLO es unico que ha tomado una postura sensata en esto , esperar y ver mientras que en teoria aliados de Trump salen a como zamuros a comer carroña",,0,0,1.0,@yolyabreuh asi mal amlo unico tomado postura sensata esperar ver mientras teoria aliados trump salen zamuros comer carroña,
2642,08/11/2020 00:43,1.33e+18,8.82991e+17,@lalodguez Obvio que AMLO no quiere quedar mal con Tróm,stream folklore,0,0,2.0,@lalodguez obvio amlo quiere quedar mal trom,
2643,08/11/2020 00:43,1.33e+18,1.15738e+18,@DanarisAguirre @mariewolffer @emsawa06 @El_Universal_Mx No mmms el único inteligente es AMLO ??? Jajajajaja,,0,0,1.0,@danarisaguirre @mariewolffer @emsawa06 @el_universal_mx mmms unico inteligente amlo <risa> <risa>,
2644,08/11/2020 00:43,1.33e+18,483344661.0,"Los perritos de Trump, siempre AMLO en las mejores listas apoco no https://t.co/qaTvIiEZYz",,0,0,1.0,perritos trump siempre amlo mejores listas apoco https://t.co/qatviiezyz,
2645,08/11/2020 00:43,1.33e+18,108508059.0,No-milennial descubre el estilo personal de gobernar de López Obrador https://t.co/k3Zx56xfNv,Mexico City,0,0,2.0,no-milennial descubre estilo personal gobernar lopez obrador https://t.co/k3zx56xfnv,
2646,08/11/2020 00:43,1.33e+18,9.59144e+17,"El Presidente AMLO Reventó a Chente y Borolas. Que se sienten amigos de Biden, así los Ignoró y LOS REVENTÓ, 👇👇👇👇👇👇👇👇 https://t.co/7LScYlDk7s",,0,0,1.0,presidente amlo revento chente borolas. sienten amigos biden asi ignoro revento 👇👇👇👇👇👇👇👇 https://t.co/7lscyldk7s,
2647,08/11/2020 00:43,1.33e+18,29260647.0,"¿Se acuerdan que en la mañana para los derechangos lo más importante para México era que AMLO estuviera en Tabasco?
Ah pues ya se les olvido y ahora lo más importante es que feliciten a Biden. 🤷🏻‍♂️",CDMX,0,0,2.0,acuerdan mañana derechangos mas importante mexico amlo tabasco ah pues olvido ahora mas importante feliciten biden. 🤷🏻‍♂️,
2648,08/11/2020 00:43,1.33e+18,9.35471e+17,"@DonCorneliano2 Por lo menos es más serio AMLO que el seudopresidente interino @Guaido. Que estaba a mi parecer ya tenía el comunicado listo para cuando ""ganara"" Biden. No espero dos pedidas para irse de bruces.",,0,0,2.0,@doncorneliano2 menos mas serio amlo seudopresidente interino @guaido. parecer tenia comunicado listo ganara biden. espero dos pedidas irse bruces.,
2649,08/11/2020 00:43,1.33e+18,1.13568e+18,"Con ustedes el Presidente de México (Hoy):
""El Presidente Trump, ha sido muy respetuoso con nosotros....le agradecemos porque no ha sido injerencista y nos ha respetado""

           Demencial

No sabes lo delicado de estas palabras, no tienes derecho a ponernos en esta posición https://t.co/dMH07qQwkz","Tepeapulco, Hidalgo",1,1,1.0,ustedes presidente mexico hoy presidente trump sido respetuoso agradecemos sido injerencista respetado demencial sabes delicado palabras derecho ponernos posicion https://t.co/dmh07qqwkz,
2650,08/11/2020 00:43,1.33e+18,575556609.0,Tal para cual!!! AMLO 'se guarda' felicitación a Biden: 'Esperaremos a que se resuelvan todos los asuntos legales' https://t.co/7g0LFan5EH,"Tbilisi, Georgia",0,0,1.0,tal amlo guarda felicitacion biden: esperaremos resuelvan asuntos legales https://t.co/7g0lfan5eh,
2651,08/11/2020 00:43,1.33e+18,85741589.0,@ClaudioOchoaH @lopezobrador_ @realDonaldTrump En la #4T todos están con diarrea desde que @CNN anunció el triunfo de @JoeBiden ... 😂😂😂,"ÜT:uy 41.394155,-71.717710",0,0,2.0,@claudioochoah @lopezobrador_ @realdonaldtrump #4t estan diarrea @cnn anuncio triunfo @joebiden 😂😂😂,
2652,08/11/2020 00:43,1.33e+18,8.54764e+17,"@jorgeberry @lopezobrador_ El Presidente de 🇲🇽 actual se llama Andrés Manuel López Obrador, no es Felipe Calderón y menos, Enrique Peña Nieto.",,0,0,3.0,@jorgeberry @lopezobrador_ presidente 🇲🇽 actual llama andres manuel lopez obrador felipe calderon menos enrique peña nieto.,
2653,08/11/2020 00:43,1.33e+18,1.20408e+18,LOL justo he estado comparando a Trump con AMLO en el 2006 y ahora él mismo se identifica y lo confirma. Par de delirantes. https://t.co/5SyOuOauXg,"Nuevo León, México",0,0,1.0,lol justo comparando trump amlo ahora mismo identifica confirma. par delirantes. https://t.co/5syouoauxg,
2654,08/11/2020 00:43,1.33e+18,96487876.0,"Nunca me gusta pronunciarme por adjetivos. Pero esta vez sí creo tendrán razón todos en señalar como míope la postura del presidente López Obrador ante las elecciones de Estados Unidos.

Un error su declaración, y con todo el sello de la casa.","Mexico City, Mx.",0,0,1.0,nunca gusta pronunciarme adjetivos. vez si creo tendran razon señalar miope postura presidente lopez obrador elecciones unidos. error declaracion sello casa.,
2655,08/11/2020 00:43,1.33e+18,341676249.0,@infobae Al fin veo una acción encomiable de parte de AMLO. En estos momentos prima la prudencia,"Madrid, España",0,0,2.0,@infobae fin veo accion encomiable parte amlo. momentos prima prudencia,
2656,08/11/2020 00:43,1.33e+18,1.19726e+18,"Es prudencia política afirmó el presidente  

https://t.co/2WNZmn3KYR",Puebla,0,0,2.0,prudencia politica afirmo presidente https://t.co/2wnzmn3kyr,
2657,08/11/2020 00:43,1.33e+18,136096354.0,@GaelGarciaB Yo me pregunto si de una vez no le podemos decir adiós al inepto presidente de México por él que votaste tu y unos cuantos más.,México DF,0,0,1.0,@gaelgarciab pregunto si vez podemos decir adios inepto presidente mexico votaste cuantos mas.,
2658,08/11/2020 00:43,1.33e+18,46170026.0,@PatriotDancing AMLO Knows https://t.co/HXTfon44H2,Mexico City,0,0,0.0,@patriotdancing amlo knows https://t.co/hxtfon44h2,
2659,08/11/2020 00:43,1.33e+18,1.05561e+18,"@DoliaEstevez A ver, pregúntenle a la asesora de Biden, qué piensan de AMLO; sí, así como lo hizo #LordMontajes 🤭
Ridículos 🤣🤣🤣🤣",,0,0,2.0,@doliaestevez ver preguntenle asesora biden piensan amlo si asi hizo #lordmontajes ridiculos 🤣🤣🤣🤣,
2660,08/11/2020 00:43,1.33e+18,33596598.0,@Enrique_Acevedo Mira que lambiscon nos salió el AMLO. Que vergüenza.,"Honolulu, Hawaii",0,0,1.0,@enrique_acevedo mira lambiscon salio amlo. verguenza.,
2661,08/11/2020 00:43,1.33e+18,3245972183.0,"@wiosna2020 @LuisLacallePou Bolsonaro, AMLO y el de Israel no saludaron por ejemlplo, ya que no hay una resolución oficial aún, hay 7 estados judicializados y si no le erro, si la corte le da la razón a Trump en 3 estados gana, y Lacalle que se quería acercar al gobierno de Trump va a quedar en offside",Montevideo,0,0,2.0,@wiosna2020 @luislacallepou bolsonaro amlo israel saludaron ejemlplo resolucion oficial aun judicializados si erro si corte da razon trump gana lacalle queria acercar gobierno trump va quedar offside,
2662,08/11/2020 00:43,1.33e+18,1.20226e+18,@cerny_tomas39 @spectatorindex Já ho znam jenom jako toho jak má dlouhý jméno tak se mu říká AMLO.,,0,0,3.0,@cerny_tomas39 @spectatorindex <risa> ho znam jenom jako toho jak ma dlouhy jmeno tak mu rika amlo.,
2663,08/11/2020 00:43,1.33e+18,278241075.0,"AMLO no dará postura sobre ganador de las elecciones en EE.UU. “hasta que terminen de resolverse asuntos legales”

Pese a que medios proyectan ya el triunfo de Joe Biden en las elecciones de EE.UU., López Obrador señaló que será respetuoso «del dere ...
https://t.co/JCqlpBy3ps https://t.co/3uUr2Gq7dX","Hermosillo, Sonora",0,0,2.0,amlo dara postura ganador elecciones ee.uu. terminen resolverse asuntos legales pese medios proyectan triunfo joe biden elecciones ee.uu. lopez obrador señalo sera respetuoso dere https://t.co/jcqlpby3ps https://t.co/3uur2gq7dx,
2664,08/11/2020 00:43,1.33e+18,9.2341e+17,https://t.co/kiP7J8p7Zu,"ZAPOPAN, JALISCO",0,0,3.0,https://t.co/kip7j8p7zu,
2665,08/11/2020 00:43,1.33e+18,243053378.0,"@servimatoficial Claro, 

!!!! AMLO NO ES MADURO. !!!!",,0,0,0.0,@servimatoficial claro amlo maduro.,
2666,08/11/2020 00:43,1.33e+18,38671070.0,"En mi pueblo a la actitud de el “analista” Guerra le llamamos “curarse en salud”
Convoca a lo mismo que #AMLO... pero no pone la cautela de el gobierno 4T como un parámetro de enorme respeto diplomático; hacia nuestros más importantes socios comerciales y geopolíticos del mundo. https://t.co/s9pPmDTu4m",🇲🇽MEX•CAN🇨🇦,0,0,2.0,pueblo actitud analista guerra llamamos curarse salud convoca mismo #amlo pone cautela gobierno 4t parametro enorme respeto diplomatico hacia mas importantes socios comerciales geopoliticos mundo. https://t.co/s9ppmdtu4m,
2667,08/11/2020 00:43,1.33e+18,179820097.0,Ya te cogieron Andrés Manuel. Jajajaja https://t.co/lj0YopDPsr,,0,0,1.0,cogieron andres manuel. <risa> https://t.co/lj0yopdpsr,
2668,08/11/2020 00:43,1.33e+18,1.24946e+18,"@Tiberio_33 Y esto es lo más divertido, la derecha Mexicana, no irónicamente apoyaba a Biden, por el puro gusto de ir por la contraria de Amlo por supuesto, es bastante gracioso lo que está ocurriendo ahí.",,0,0,2.0,@tiberio_33 mas divertido derecha mexicana ironicamente apoyaba biden puro gusto ir contraria amlo supuesto bastante gracioso ocurriendo ahi.,
2669,08/11/2020 00:43,1.33e+18,3137775961.0,"@LeonKrauze Incomprensible para ti, AMLO es más mesurado cosa que tú no conoces chayotero lame bolas.","Guerrero, México.",0,0,2.0,@leonkrauze incomprensible amlo mas mesurado cosa conoces chayotero lame bolas.,
2670,08/11/2020 00:43,1.33e+18,2597134183.0,"@Lucifer_dinand @UnionDeLibres @MauricioMAS13 Cuál? Ese estúpido aeropuerto de Texcoco iba a operar en el 2024, lo mejor que ha hecho AMLO es cancelar ese maldito aeropuerto!",,0,0,0.0,@lucifer_dinand @uniondelibres @mauriciomas13 estupido aeropuerto texcoco iba operar mejor hecho amlo cancelar maldito aeropuerto,
2671,08/11/2020 00:43,1.33e+18,316453787.0,¿Prudencia? ¿Molestia por la derrota de “su aliado”? ¿Qué piensas? https://t.co/h5lA3din2m,La Ciudad de los Palacios.,0,0,2.0,prudencia molestia derrota aliado piensas https://t.co/h5la3din2m,
2672,08/11/2020 00:43,1.33e+18,9.90064e+17,"@gabrielguerrac Por el momento no, pero el posicionamiento del gobierno de México, en este momento me parece el adecuado.",,0,0,0.0,@gabrielguerrac momento posicionamiento gobierno mexico momento parece adecuado.,
2673,08/11/2020 00:43,1.33e+18,40107751.0,Afortunadamente @m_ebrard  y Amlo no reciben órdenes de los medios 😉 https://t.co/FgfeSxRjmX,,0,0,2.0,afortunadamente @m_ebrard amlo reciben ordenes medios https://t.co/fgfesxrjmx,
2674,08/11/2020 00:43,1.33e+18,17471046.0,"Está en su derecho de ""no ser imprudente"", la pregunta es, ante quién lo sería y por qué le preocupa tanto como para cometer un desdén político de ese tamaño al virtual líder de SU PRINCIPAL SOCIO COMERCIAL y contraparte estratégica en tantos temas! https://t.co/3y1IY0mk6h",México,0,1,0.0,derecho ser imprudente pregunta seria preocupa cometer desden politico tamaño virtual lider principal socio comercial contraparte estrategica tantos temas https://t.co/3y1iy0mk6h,
2675,08/11/2020 00:43,1.33e+18,2911218004.0,"@SergioSarmiento Una pregunta, ya se anunció formalmente el resultado? Confiezo ignorancia... Si el proceso ya se terminó, AMLO debe enviar un mensaje, si no, su postura denota prudencia",La región más transparente,0,0,2.0,@sergiosarmiento pregunta anuncio formalmente resultado confiezo ignorancia si proceso termino amlo debe enviar mensaje si postura denota prudencia,
2676,08/11/2020 00:43,1.33e+18,94153853.0,"El argumento de que Trump se va en enero y que puede hacer mucho daño todavía es parcialmente válido.

No hubo fraude. Punto. Sugerir que le puede pasar lo mismo a Trump que a él es alimentar ese discurso.

Y eso no se vale.

AMLO ha sido, es y seguirá siendo diminuto.",,0,0,1.0,argumento trump va enero puede hacer daño todavia parcialmente valido. fraude. punto. sugerir puede pasar mismo trump alimentar discurso. vale. amlo sido seguira siendo diminuto.,
2677,08/11/2020 00:43,1.33e+18,872910920.0,Ahora reclaman cuando administraciones anteriores cambiaban uso de suelo como quien se cambia de ropa y salen a reclamarle a AMLO ¡No m4m3n! ¡Típico de los derechos que quieren que AMLO cargue con todos los desmadres que otros hicieron! https://t.co/ySWTTVERC9,,0,0,1.0,ahora reclaman administraciones anteriores cambiaban uso suelo cambia ropa salen reclamarle amlo m4m3n tipico derechos quieren amlo cargue desmadres hicieron https://t.co/yswttverc9,
2678,08/11/2020 00:43,1.33e+18,1.19543e+18,"@that_Bombl_bee @FelipeCalderon @JoeBiden Los pendejos ignorantes son los que están en contra del Señor  Presidente Andrés López Obrador, que nunca ladraron con el PRIANISMO. Porque sacaban mochada",,0,0,0.0,@that_bombl_bee @felipecalderon @joebiden pendejos ignorantes estan señor presidente andres lopez obrador nunca ladraron prianismo. sacaban mochada,
2679,08/11/2020 00:42,1.33e+18,2340691100.0,"@JuanNectar Cosiderando que el promedio de educación en México es de preparatoria trunca, si creo que AMLO llegue a una reelección.","CHIHUAHUA, México ",0,0,1.0,@juannectar cosiderando promedio educacion mexico preparatoria trunca si creo amlo llegue reeleccion.,
2680,08/11/2020 00:42,1.33e+18,1.22515e+18,Una #ConsultaPopular para revocar el mandado de #AMLO y adelantar su salida.,,0,0,1.0,#consultapopular revocar mandado #amlo adelantar salida.,
2681,08/11/2020 00:42,1.33e+18,231048770.0,@elizondogabriel AMLO never misses an opportunity to miss an opportunity. 🙄,"Maryland, USA",0,0,1.0,@elizondogabriel amlo never misses an opportunity to miss an opportunity. 🙄,
2682,08/11/2020 00:42,1.33e+18,1.03928e+18,@SimnTolomeo2 @HectorSisan 2021 amlo se va a su rancho,,0,0,1.0,@simntolomeo2 @hectorsisan amlo va rancho,
2683,08/11/2020 00:42,1.33e+18,91457239.0,El presidente @lopezobrador_ aseguró que va a esperar a que se terminen de resolver todos los asuntos legales para emitir una postura oficial sobre la elección en Estados Unidos. https://t.co/MmRxjjzSd0,"Mérida, Yucatán.",0,0,2.0,presidente @lopezobrador_ aseguro va esperar terminen resolver asuntos legales emitir postura oficial eleccion unidos. https://t.co/mmrxjjzsd0,
2684,08/11/2020 00:42,1.33e+18,582219601.0,"@IrvingGatell AMLO vino a rendirle pleitesía a Trump, y ahora no tiene cara para reconocer a BIden.",,0,0,2.0,@irvinggatell amlo vino rendirle pleitesia trump ahora cara reconocer biden.,
2685,08/11/2020 00:42,1.33e+18,1.16838e+18,"@locogdl @tumbaburross AMLO Esta en Tabasco, periodicazo en el hocico al deremeco 🤣🤣🤣🤣","Puebla, México",0,0,2.0,@locogdl @tumbaburross amlo tabasco periodicazo hocico deremeco 🤣🤣🤣🤣,
2686,08/11/2020 00:42,1.33e+18,1.29614e+18,VAMOS AMLO CARAJO AJAJAJAJAJAJAJAJ https://t.co/URlxDDdVfa,,0,0,3.0,vamos amlo carajo <risa> <risa> ajaj https://t.co/urlxdddvfa,
2687,08/11/2020 00:42,1.33e+18,16047700.0,"Cuando se trata del tema AMLO, me tengo q volver mas lista.","Tepayuzca el Grande,EDOMX/CDMX",0,0,2.0,trata tema amlo volver mas lista.,
2688,08/11/2020 00:42,1.33e+18,1.28972e+18,@MontillaMau Prudente el viejo Amlo.,"Burbank, CA",0,0,2.0,@montillamau prudente viejo amlo.,
2689,08/11/2020 00:42,1.33e+18,101820062.0,"@JosVctorCarril1 @GobiernoMX @lopezobrador_ No comparto el movimiento frena, solo están haciendo una campaña estúpida como lo hizo AMLO. Son una oposición mediocre como el presidente. Paralítico pero me sigo moviendo sin que me digan a quien seguir. Tu no tienes remedio eres ciego.","Guerrero, México",0,0,1.0,@josvctorcarril1 @gobiernomx @lopezobrador_ comparto movimiento frena solo estan haciendo campaña estupida hizo amlo. oposicion mediocre presidente. paralitico sigo moviendo digan seguir. remedio ciego.,
2690,08/11/2020 00:42,1.33e+18,1.10805e+18,"@jgnaredo @lopezobrador_ López Obrador es, lisa y llanamente, el más grande estadista que ha tenido México desde Benito Juárez.",In deiner Seele.,0,0,0.0,@jgnaredo @lopezobrador_ lopez obrador lisa llanamente mas grande estadista mexico benito juarez.,
2691,08/11/2020 00:42,1.33e+18,2525994751.0,"@MemeYamelCA Aquí estamos los que escuchamos a AMLO prometiendo que no se iba a inundar Tabasco, y dos semanas después sucedió. ¡Y hay vídeo de lo que dijo!",,0,0,1.0,@memeyamelca aqui escuchamos amlo prometiendo iba inundar tabasco dos semanas despues sucedio. video dijo,
2692,08/11/2020 00:42,1.33e+18,1.23345e+18,"@dandrezner AMLO is not “subservient” 

He’s a corrupt, posturing, wannabe autocrat who’s presided over a Covid response even worse than Trump’s",,0,0,1.0,@dandrezner amlo is not subservient corrupt posturing wannabe autocrat who presided over covid response even worse than trump s,
2693,08/11/2020 00:42,1.33e+18,146193437.0,@abasave @LeonKrauze @lopezobrador_ Siendo mexicano en los EEUU me da pena que López Obrador piense así. Un gran día en donde una nación rechazó el racismo en contra de nuestra raza...,,0,0,1.0,@abasave @leonkrauze @lopezobrador_ siendo mexicano eeuu da pena lopez obrador piense asi. gran dia nacion rechazo racismo raza,
2694,08/11/2020 00:42,1.33e+18,1.32079e+18,Lamentable que el Presidente de México tome la postura de no felicitar al ganador de las elecciones en Estados Unidos @JoeBiden con el pretexto de esperar la finalización del conteo de votos cuando ya se le otorgó el triunfo!! #oaxaca #ciudadanoXoaxaca,,0,0,1.0,lamentable presidente mexico tome postura felicitar ganador elecciones unidos @joebiden pretexto esperar finalizacion conteo votos otorgo triunfo #oaxaca #ciudadanoxoaxaca,
2695,08/11/2020 00:42,1.33e+18,303585529.0,"Así actúan los dictadores, México reconocerá triunfo de Biden cuando sea oficial: AMLO – Noticieros Televisa https://t.co/8POFGCTLCG",MEXICO DF,0,0,2.0,asi actuan dictadores mexico reconocera triunfo biden oficial: amlo noticieros televisa https://t.co/8pofgctlcg,
2696,08/11/2020 00:42,1.33e+18,1.29948e+18,"@beltrandelrio @JoeBiden Lopez Obrador no puede, porque no esta a favor del medio ambiente, va contra la democracia, la libertad de expresión.......etc.",,0,0,1.0,@beltrandelrio @joebiden lopez obrador puede favor medio ambiente va democracia libertad expresion etc.,
2697,08/11/2020 00:42,1.33e+18,19580237.0,¿Biden esperará a que el amlo reconozca su victoria antes de dirigirse a su pueblo? Que. Nervios.,,0,1,2.0,biden esperara amlo reconozca victoria dirigirse pueblo que. nervios.,
2698,08/11/2020 00:42,1.33e+18,1.25571e+18,@Gonzotronic AMLO también,"Maracaibo, Venezuela",0,0,2.0,@gonzotronic amlo tambien,
2699,08/11/2020 00:42,1.33e+18,573208343.0,"@Eidie1891 @FelipeCalderon AMLO es un cadaver insepulto, carente de alma.

Lo mismo se burla de un trabajador, de un estudiante, de una mujer que de una persona en desgracia.

Maldita la hora en la que lo engendraron.

#ALVMorena 
#LopezMexicoTeRepudia",,0,0,1.0,@eidie1891 @felipecalderon amlo cadaver insepulto carente alma. mismo burla trabajador estudiante mujer persona desgracia. maldita hora engendraron. #alvmorena #lopezmexicoterepudia,
2700,08/11/2020 00:42,1.33e+18,16628387.0,Quien diría que AMLO tiene más sentido común que los ppales líderes del G20.,,0,0,1.0,diria amlo mas comun ppales lideres g20.,
2701,08/11/2020 00:42,1.33e+18,7.94265e+17,"""Conferencia de prensa sobre atención a Tabasco por inundaciones."" AMLO

Transmisión en vivo: https://t.co/N7DPRww3PK",,0,0,2.0,conferencia prensa atencion tabasco inundaciones. amlo transmision vivo: https://t.co/n7dprww3pk,
2702,08/11/2020 00:42,1.33e+18,4459564634.0,@Reforma Al amlo no le conviene que gane sus políticas populistas,,0,0,1.0,@reforma amlo conviene gane politicas populistas,
2703,08/11/2020 00:42,1.33e+18,68986053.0,En verdad alguien creía que Amlo iba a aceptar y felicitar el triunfo de Biden? Por favor 🙄🙄🙄🙄,,0,0,2.0,verdad alguien creia amlo iba aceptar felicitar triunfo biden favor 🙄🙄🙄🙄,
2704,08/11/2020 00:42,1.33e+18,251831004.0,De la misma leña...asi va terminar AMLO...IGUAL QUE  TRUMP https://t.co/lZVlGVwQyi,"chiapas,mexico",0,0,1.0,misma leña asi va terminar amlo igual trump https://t.co/lzvlgvwqyi,
2705,08/11/2020 00:42,1.33e+18,563924098.0,"@Carla_Zano Exactly. The dispute went on forever. AMLO set up his own ""presidency."" Will #Trump do the same? Saludos Carla",Mexico City/DF/El Paso,0,1,3.0,@carla_zano exactly. the dispute went on forever. amlo set up his own presidency. will #trump do the same saludos carla,
2706,08/11/2020 00:42,1.33e+18,101867957.0,"Bueno, en la democracia occidental debería ser bien visto que el presidente de México tenga un punto de vista distinto al de la mayoría de los países, este obviamente va en contra de la mayoría, pero entonces ¿hay libertad o no hay libertad? 😂",Tijuana,0,0,2.0,bueno democracia occidental deberia ser bien visto presidente mexico punto vista distinto mayoria paises obviamente va mayoria entonces libertad libertad 😂,
2707,08/11/2020 00:42,1.33e+18,8.53467e+17,@mcmaricarmen @lopezobrador_ @JoeBiden La gran vergüenza de mexico el inútil Amlo 🇲🇽 vergüenza,"Redwood City, CA",0,0,1.0,@mcmaricarmen @lopezobrador_ @joebiden gran verguenza mexico inutil amlo 🇲🇽 verguenza,
2708,08/11/2020 00:42,1.33e+18,2579306810.0,@NacionZDI Amlo es el único que dijo que se va a esperar a las resoluciones legales,"Aguascalientes, México",0,0,2.0,@nacionzdi amlo unico dijo va esperar resoluciones legales,
2709,08/11/2020 00:42,1.33e+18,4903040893.0,@diegoacapulco Yo veo la mañanera x canal 14 éstos son más genuinos k los chayoteros neoliberales.,,0,0,2.0,@diegoacapulco veo mañanera canal mas genuinos chayoteros neoliberales.,
2710,08/11/2020 00:42,1.33e+18,1.26231e+18,"@ckahn @Barnes_Law In other words, AMLO knows this election smells like mierda (shit).  😏",,0,0,1.0,@ckahn @barnes_law in other words amlo knows this election smells like mierda shit 😏,
2711,08/11/2020 00:42,1.33e+18,1.15738e+18,@El_Universal_Mx @NubiaArizaga Biden si quiere trapea con AMLO... más le vale a AMLO PONERSE DEL LADO CORRECTO 💙!! De por sí ya esta a nada que lo saquen por inepto!! #AmloFCKu #FCKTRUMP,,0,0,1.0,@el_universal_mx @nubiaarizaga biden si quiere trapea amlo mas vale amlo ponerse lado correcto si saquen inepto #amlofcku #fcktrump,
2712,08/11/2020 00:42,1.33e+18,28096651.0,"EEUU ELECCIONES - López Obrador rechaza reconocer a Biden hasta que ""se resuelva"" la elección https://t.co/lTHmzKxD23 https://t.co/BC17O2yhl0","San Salvador, El Salvador",0,0,3.0,eeuu elecciones lopez obrador rechaza reconocer biden resuelva eleccion https://t.co/lthmzkxd23 https://t.co/bc17o2yhl0,
2713,08/11/2020 00:42,1.33e+18,345594189.0,@uncommonyarrow @JoaquinCastrotx AMLO es un pendejo.,"H Street Corridor, Washington",0,0,1.0,@uncommonyarrow @joaquincastrotx amlo pendejo.,
2714,08/11/2020 00:42,1.33e+18,144542002.0,@JoseCardenas1 Que AMLO pida disculpas a Tlaloc . Por inundar Tabasco y por haberle permitido construir en Dos Bocas ! O también es culpa de Calderon ? 🤔,Mexico,0,0,1.0,@josecardenas1 amlo pida disculpas tlaloc inundar tabasco haberle permitido construir dos bocas tambien culpa calderon 🤔,
2715,08/11/2020 00:42,1.33e+18,14326028.0,"@davidluhnow @keegan_hamilton @diazbriseno And also the same AMLO that allowed Los Chapitos to run wild on government forces in Culiacan, allowed Ovidio to walk after he was captured and then greeted El Chapo’s mother months after that fiasco like it never happened.   What a leader that guy is.","Guanacaste, Costa Rica",0,0,1.0,@davidluhnow @keegan_hamilton @diazbriseno and also the same amlo that allowed chapitos to run wild on government forces in culiacan allowed ovidio to walk after was captured and then greeted chapo mother months after that fiasco like it never happened. what leader that guy is.,
2716,08/11/2020 00:42,1.33e+18,431716106.0,"@lopezobrador_ Haber AMLO , si definitivo hay que estar al tanto de los lamentables sucesos en Tu tierra Tabasco , pero aún no felicitar a Joe Biden es irracional , vas de mal en peor . No digas que no tienes 1 minuto para decir algo ...",,0,0,1.0,@lopezobrador_ haber amlo si definitivo lamentables sucesos tierra tabasco aun felicitar joe biden irracional vas mal peor digas minuto decir,
2717,08/11/2020 00:42,1.33e+18,94934635.0,"@aguilarcamin Cuando ganó el candidato del partido de su amigo Evo Morales en Bolivia, no se espero a que lo nominaran oficialmente ganador, para que AMLO lo felicitara inmediatamente.",Coahuila de Zaragoza,0,0,1.0,@aguilarcamin gano candidato partido amigo evo morales bolivia espero nominaran oficialmente ganador amlo felicitara inmediatamente.,
2718,08/11/2020 00:42,1.33e+18,1.28577e+18,@mattyglesias @dandrezner would AMLO be a Hillary-Trump voter if he lived in the RGV?,"New York, NY",0,0,2.0,@mattyglesias @dandrezner would amlo be hillary-trump voter if lived in the rgv,
2719,08/11/2020 00:42,1.33e+18,1.11105e+18,"Andrés Manuel López Obrador, like many in Latin America know when elections are rigged. Only a segment of privileged U.S. of A leftist,  which are living a fantasy about oneparty rule,  socialism etc. Don't see it or they do and are okay with it. https://t.co/4KAEF4Vtoi","Lucca, Tuscany",0,0,3.0,andres manuel lopez obrador like many in latin america know when elections are rigged. only segment of privileged u.s. of leftist which are living fantasy about oneparty rule socialism etc. don see it or they do and are okay with it. https://t.co/4kaef4vtoi,
2720,08/11/2020 00:42,1.33e+18,1.22119e+18,"@apontedavid @El_Universal_Mx AMLO se hace chiquito frente al mundo, no lo entiende",Hell,0,0,1.0,@apontedavid @el_universal_mx amlo hace chiquito frente mundo entiende,
2721,08/11/2020 00:42,1.33e+18,1.15911e+18,@rochaperiodista Y esto....y muchas cosas más de la 4T https://t.co/xiyAgHKgaK,,0,0,2.0,@rochaperiodista muchas cosas mas 4t https://t.co/xiyaghkgak,
